Year,zip3,Age Group,Asthma_Cases,ED_Visits,Avg_Length_of_Stay,Avg_Severity,Avg_Mortality_Risk,Total_Charges,Total_Costs,Avg_Costs,Medicaid_Cases,ED_Rate,Medicaid_Rate
2018,114,0 to 17,433,0,2.02179689440324,1.4784718057427206,1.0921586358654316,10697534.62,3962795.12,9289.622279260378,274,0.0,0.6327944572748267
2018,114,18 to 29,48,0,2.834848484848485,1.743240093240093,1.4581585081585082,1699487.47,439832.07,8400.942752913752,25,0.0,0.5208333333333334
2018,114,30 to 49,122,0,2.8543589743589743,1.8401282051282053,1.3838461538461535,4159812.95,1140931.4,9603.692498076922,73,0.0,0.5983606557377049
2018,114,50 to 69,227,0,3.288596011100549,2.147931130508263,1.724766898088132,8580002.83,2404084.54,11086.355257482788,89,0.0,0.3920704845814978
2018,114,70 or Older,109,0,3.87346859633611,2.1486636573750912,2.023922316844277,4478404.81,1217868.66,11422.363572323824,21,0.0,0.1926605504587156
2018,115,0 to 17,323,0,1.9557729251576668,1.3904052096942443,1.087271059488724,9593327.76,2528131.91,8853.006300231491,197,0.0,0.6099071207430341
2018,115,18 to 29,51,0,2.4200000000000004,1.595,1.295,1643020.31,331977.20999999996,6689.92215,31,0.0,0.6078431372549019
2018,115,30 to 49,138,0,2.83210582010582,1.6784550264550266,1.1924867724867725,4822987.260000001,1016766.99,7206.590998730158,76,0.0,0.5507246376811594
2018,115,50 to 69,180,0,3.7479904061228337,1.9475074783733528,1.4789053278357185,7876774.17,1539642.09,8551.909863723826,69,0.0,0.3833333333333333
2018,115,70 or Older,106,0,4.17993984962406,2.0879072681704263,1.7856466165413534,5439100.67,1088229.51,10021.416782857144,5,0.0,0.0471698113207547
2018,116,0 to 17,80,0,1.9035160427807487,1.5596791443850269,1.1615374331550803,1918725.07,732675.14,9212.2975157754,55,0.0,0.6875
2018,116,18 to 29,5,0,4.0,1.5,1.5,251875.71,64168.68,11477.335,3,0.0,0.6
2018,116,30 to 49,19,0,3.5333333333333328,2.2,1.6333333333333335,665584.34,172903.11000000002,9646.396333333334,8,0.0,0.4210526315789473
2018,116,50 to 69,38,0,3.746666666666667,2.06,1.64,1651980.59,345177.57999999996,8366.8704,12,0.0,0.3157894736842105
2018,116,70 or Older,13,0,4.481481481481482,2.240740740740741,2.2037037037037037,593317.89,122561.48,11102.866666666669,0,0.0,0.0
2018,117,0 to 17,392,0,1.6799742992315256,1.4547591894331746,1.0825051005830963,7755320.399999999,2543673.99,6633.71673671682,208,0.0,0.5306122448979592
2018,117,18 to 29,73,0,2.7425438596491225,1.6642543859649124,1.3971491228070174,1972572.94,498410.77,10489.16848245614,33,0.0,0.4520547945205479
2018,117,30 to 49,158,0,3.3376927166400847,2.040853882959146,1.5570298122929702,5990257.38,1303163.96,8470.523330920541,60,0.0,0.379746835443038
2018,117,50 to 69,247,0,3.82350220224062,2.0372700191231905,1.5768409352586117,9636020.1,2108734.65,9217.077308574531,59,0.0,0.2388663967611336
2018,117,70 or Older,139,0,4.641711562679305,2.1721700608797385,2.027642903449355,7285808.720000001,1622022.85,11066.93722694655,11,0.0,0.079136690647482
2018,118,0 to 17,15,0,2.9857142857142858,1.880952380952381,1.1952380952380952,472872.71,110535.18,9510.937095238096,8,0.0,0.5333333333333333
2018,118,18 to 29,2,0,1.0,1.0,1.0,29804.24,7381.34,3690.67,2,0.0,1.0
2018,118,30 to 49,3,0,1.75,2.25,1.75,135594.38,22584.449999999997,6660.2975,1,0.0,0.3333333333333333
2018,118,50 to 69,10,0,3.7333333333333334,2.2,1.4333333333333331,367251.4,84223.85,10166.894333333334,4,0.0,0.4
2018,118,70 or Older,4,0,3.5,1.3333333333333333,1.3333333333333333,151123.11,42963.0,10449.146666666666,0,0.0,0.0
2018,119,0 to 17,58,0,1.663095238095238,1.8127777777777776,1.2610317460317462,917769.61,297728.4,5079.984015873017,42,0.0,0.7241379310344828
2018,119,18 to 29,15,0,2.6875,1.9791666666666667,1.6666666666666667,368085.67,71764.19,5231.921666666666,3,0.0,0.2
2018,119,30 to 49,32,0,3.721349206349206,2.1575396825396824,1.5974603174603177,1197019.54,257946.47,8066.045234920634,11,0.0,0.34375
2018,119,50 to 69,25,0,2.7555555555555555,2.207777777777778,1.668888888888889,764072.1799999999,216067.47,10269.613411111111,5,0.0,0.2
2018,119,70 or Older,18,0,4.097142857142858,2.0785714285714283,2.1100000000000003,712047.73,169463.28,11726.005442857142,0,0.0,0.0
2018,120,0 to 17,36,0,2.0295726495726494,1.0865384615384617,1.015384615384615,436410.65,133648.46,3505.195248290598,7,0.0,0.1944444444444444
2018,120,18 to 29,7,0,2.25,2.125,1.75,110933.19,31905.15,4601.865,3,0.0,0.4285714285714285
2018,120,30 to 49,23,0,3.5450000000000004,1.97,1.585,540686.85,154306.77,6651.844800000001,8,0.0,0.3478260869565217
2018,120,50 to 69,25,0,3.5539393939393937,2.2848484848484847,1.8290909090909089,449391.9499999999,129277.34,5163.400393939393,1,0.0,0.04
2018,120,70 or Older,8,0,4.041666666666667,2.6666666666666665,2.5416666666666665,204002.52,57664.68000000001,8082.6525,0,0.0,0.0
2018,121,0 to 17,44,0,1.635757575757576,1.453939393939394,1.1812121212121212,667781.07,204679.0,4222.384760606061,5,0.0,0.1136363636363636
2018,121,18 to 29,4,0,1.8333333333333333,2.5,1.6666666666666667,44686.27,12086.919999999998,3092.351666666667,2,0.0,0.5
2018,121,30 to 49,24,0,2.4622222222222225,2.3555555555555556,1.9177777777777776,451791.61,136411.87,4744.471688888889,14,0.0,0.5833333333333334
2018,121,50 to 69,27,0,3.128571428571429,2.2404761904761905,1.7702380952380952,475337.21,146392.23,5584.406035714285,6,0.0,0.2222222222222222
2018,121,70 or Older,4,0,3.8333333333333335,2.8333333333333335,2.6666666666666665,79966.9,29588.68,8786.691666666666,0,0.0,0.0
2018,122,0 to 17,66,0,1.64011544011544,1.5802020202020202,1.1931890331890334,864900.73,271729.7,4268.015595093795,7,0.0,0.106060606060606
2018,122,18 to 29,15,0,2.3,1.9,1.65,280996.69,77265.14,5234.171333333334,4,0.0,0.2666666666666666
2018,122,30 to 49,32,0,3.181666666666666,1.8283333333333331,1.4833333333333332,575135.83,196559.4,5651.2636,15,0.0,0.46875
2018,122,50 to 69,26,0,3.625,2.408333333333333,1.95,575236.0900000001,163914.52000000002,6517.6525833333335,3,0.0,0.1153846153846153
2018,122,70 or Older,9,0,3.833333333333333,2.2333333333333334,1.8666666666666667,208712.98,69332.99,7893.649333333333,0,0.0,0.0
2018,123,0 to 17,29,0,1.4126984126984126,1.1873015873015873,1.0285714285714285,336211.42,106544.88,3476.9736507936514,14,0.0,0.4827586206896552
2018,123,18 to 29,19,0,2.75,2.4,2.225,337431.06,99050.96,5392.9205,7,0.0,0.3684210526315789
2018,123,30 to 49,28,0,3.475,2.591666666666667,2.283333333333333,843849.45,265906.46,8272.037416666666,8,0.0,0.2857142857142857
2018,123,50 to 69,18,0,7.083333333333333,2.4791666666666665,2.25,721601.96,192100.1,10807.967291666668,3,0.0,0.1666666666666666
2018,123,70 or Older,5,0,2.5,3.25,3.25,101183.28,26189.29,4435.46,0,0.0,0.0
2018,124,0 to 17,36,0,2.032034632034632,1.3392857142857142,1.0869047619047618,711490.76,181543.83,5143.87902922078,20,0.0,0.5555555555555556
2018,124,18 to 29,3,0,1.25,1.0,1.0,56054.95,10487.69,3327.6775,0,0.0,0.0
2018,124,30 to 49,21,0,4.15952380952381,1.738095238095238,1.3238095238095238,709619.8700000001,165992.68,7236.804023809525,8,0.0,0.3809523809523809
2018,124,50 to 69,26,0,4.0285714285714285,1.9128571428571424,1.4042857142857144,1172853.36,213325.98,8458.016385714285,5,0.0,0.1923076923076923
2018,124,70 or Older,4,0,2.1666666666666665,1.6666666666666667,1.6666666666666667,138084.94999999998,21572.54,5141.4383333333335,0,0.0,0.0
2018,125,0 to 17,120,0,2.304466230936819,1.3889324618736385,1.082135076252723,3031646.68,767003.64,6464.517034422659,62,0.0,0.5166666666666667
2018,125,18 to 29,37,0,2.3165079365079366,1.8987301587301588,1.457142857142857,764810.6,226899.93,6123.096803174603,16,0.0,0.4324324324324324
2018,125,30 to 49,61,0,3.020158262789842,1.914928229665072,1.6216654398233346,1818837.36,454680.07,7086.0877736106,26,0.0,0.4262295081967213
2018,125,50 to 69,67,0,3.5388888888888888,2.1177777777777775,1.6544444444444444,1850933.69,521784.46,8120.139444444445,20,0.0,0.2985074626865671
2018,125,70 or Older,24,0,3.661904761904762,2.5738095238095235,2.5,736626.8999999999,195205.31,8430.27742857143,0,0.0,0.0
2018,126,0 to 17,68,0,2.447166666666667,1.4673333333333334,1.0813333333333333,1651866.48,434425.67,6771.237291666666,51,0.0,0.75
2018,126,18 to 29,16,0,2.575,2.2,1.725,436008.8000000001,97382.16,5859.772,8,0.0,0.5
2018,126,30 to 49,20,0,4.495238095238095,2.5095238095238095,2.1904761904761907,580998.5,170229.94,9159.17238095238,8,0.0,0.4
2018,126,50 to 69,17,0,3.2333333333333334,2.1166666666666667,1.675,444503.64,118587.89,6653.397833333333,5,0.0,0.2941176470588235
2018,126,70 or Older,2,0,3.5,3.0,2.5,37520.89,7603.099999999999,3801.55,0,0.0,0.0
2018,127,0 to 17,35,0,1.9482517482517483,1.297132867132867,1.0,697475.54,151258.09,4501.747488111888,14,0.0,0.4
2018,127,18 to 29,3,0,3.3333333333333335,2.6666666666666665,2.3333333333333335,73064.81,19564.79,6521.596666666667,0,0.0,0.0
2018,127,30 to 49,19,0,4.435714285714286,1.8857142857142857,1.4595238095238094,854986.7,200114.78,9480.9145,9,0.0,0.4736842105263157
2018,127,50 to 69,12,0,3.25,2.1875,1.5,312572.98,77824.6,6522.889375000001,1,0.0,0.0833333333333333
2018,127,70 or Older,4,0,3.75,2.0,2.0,115585.9,29121.9,7280.475,0,0.0,0.0
2018,128,0 to 17,34,0,1.3825757575757576,1.5045454545454544,1.0833333333333337,372786.19,99209.6,2834.4406742424244,15,0.0,0.4411764705882353
2018,128,18 to 29,7,0,2.0,1.25,1.25,89378.83,24179.9,3727.0,3,0.0,0.4285714285714285
2018,128,30 to 49,13,0,2.12,1.7100000000000002,1.29,228969.22,88239.35,6526.381299999999,6,0.0,0.4615384615384615
2018,128,50 to 69,35,0,4.95474358974359,2.309871794871795,1.6088461538461538,1000176.62,320032.32,9342.774434615383,7,0.0,0.2
2018,128,70 or Older,19,0,3.3495238095238093,2.527619047619047,2.420952380952381,369236.53,121853.79,6898.880447619047,0,0.0,0.0
2018,129,0 to 17,7,0,1.3,1.1,1.0,51593.42,27610.49,3908.834,6,0.0,0.8571428571428571
2018,129,18 to 29,3,0,1.3333333333333333,2.0,1.6666666666666667,34816.66,12848.55,4282.85,3,0.0,1.0
2018,129,30 to 49,9,0,2.75,2.2,1.725,195413.28000000003,68646.34,6770.0585,5,0.0,0.5555555555555556
2018,129,50 to 69,10,0,2.56,1.7,1.22,174709.88,71914.06,6309.5764,0,0.0,0.0
2018,129,70 or Older,4,0,4.333333333333333,2.3333333333333335,2.6666666666666665,69338.31,25523.43,6346.981666666667,0,0.0,0.0
2018,130,0 to 17,72,0,2.8312312312312313,1.4493093093093097,1.0565165165165165,1443464.2599999998,431222.96,7101.581544144145,37,0.0,0.5138888888888888
2018,130,18 to 29,13,0,2.916666666666667,2.166666666666667,2.0833333333333335,173970.58000000002,63898.3,5398.9575,12,0.0,0.9230769230769232
2018,130,30 to 49,29,0,3.225714285714285,2.1428571428571432,1.7057142857142855,802232.1900000001,293011.3,8080.261,7,0.0,0.2413793103448276
2018,130,50 to 69,19,0,5.566666666666667,2.4666666666666663,2.0333333333333337,442906.7,184524.68,10470.988666666666,4,0.0,0.2105263157894736
2018,130,70 or Older,12,0,3.96,1.88,1.6800000000000002,203218.24,77721.76000000001,6048.986,0,0.0,0.0
2018,131,0 to 17,14,0,3.1875,1.3839285714285714,1.1607142857142856,399891.43000000005,129844.53,8339.607678571429,10,0.0,0.7142857142857143
2018,131,18 to 29,7,0,2.8,1.4,1.1333333333333333,106068.85,59780.630000000005,7388.292666666666,5,0.0,0.7142857142857143
2018,131,30 to 49,16,0,2.683333333333333,1.85,1.55,253499.23,92839.29,5916.488500000001,5,0.0,0.3125
2018,131,50 to 69,10,0,2.533333333333333,2.0333333333333337,1.5333333333333334,194009.68,57805.47,5393.602666666667,2,0.0,0.2
2018,131,70 or Older,7,0,4.055555555555555,2.5,1.8888888888888888,89258.04000000001,35320.01,5121.041111111111,0,0.0,0.0
2018,132,0 to 17,120,0,2.8136083588542604,1.3339422326307573,1.0360811865729898,3125425.44,938577.1,7677.835322776677,105,0.0,0.875
2018,132,18 to 29,20,0,2.4577777777777774,1.3311111111111111,1.0444444444444445,317870.53,104185.67,5367.492022222223,17,0.0,0.85
2018,132,30 to 49,44,0,2.91,2.086666666666667,1.6675,719881.97,268205.61,6689.259941666666,35,0.0,0.7954545454545454
2018,132,50 to 69,26,0,3.860952380952381,1.8914285714285717,1.3123809523809524,553678.24,185180.19,6976.474495238095,12,0.0,0.4615384615384615
2018,132,70 or Older,7,0,3.0,2.2,2.2,115308.17,37935.75,5215.879999999999,0,0.0,0.0
2018,133,0 to 17,20,0,2.0149999999999997,1.4383333333333332,1.0,235690.21,89688.79000000001,4887.148533333333,12,0.0,0.6
2018,133,18 to 29,4,0,1.5,2.0,1.3333333333333337,47091.93,15400.18,4563.8966666666665,2,0.0,0.5
2018,133,30 to 49,9,0,3.8125,1.5625,1.1875,190903.92,76921.34,6797.133125,1,0.0,0.1111111111111111
2018,133,50 to 69,8,0,4.222222222222222,2.5,1.7222222222222223,161438.44,67640.57,8279.16388888889,0,0.0,0.0
2018,134,0 to 17,11,0,1.8333333333333333,1.388888888888889,1.0,180365.71,56541.119999999995,4261.797777777778,6,0.0,0.5454545454545454
2018,134,18 to 29,8,0,2.8,1.5,1.5,121055.57,46155.04,5663.308999999999,2,0.0,0.25
2018,134,30 to 49,13,0,3.083333333333333,2.0416666666666665,1.7291666666666667,262909.74,84861.95999999999,6740.113125,4,0.0,0.3076923076923077
2018,134,50 to 69,9,0,3.0,1.875,1.7083333333333337,154125.8,50927.2,5136.480416666667,1,0.0,0.1111111111111111
2018,134,70 or Older,10,0,4.25,2.25,1.9166666666666667,155646.09999999998,59454.74,5554.62,0,0.0,0.0
2018,135,0 to 17,25,0,2.19,1.3271428571428572,1.04,339056.26,153265.86,6252.784542857143,19,0.0,0.76
2018,135,18 to 29,9,0,2.1666666666666665,1.4166666666666667,1.3333333333333337,119706.82,39824.28999999999,4201.419583333333,8,0.0,0.8888888888888888
2018,135,30 to 49,13,0,2.31,1.7,1.08,232879.45,67540.06,4521.6284,6,0.0,0.4615384615384615
2018,135,50 to 69,10,0,2.9,1.8333333333333333,1.4333333333333331,155585.71,47517.939999999995,4870.448333333333,3,0.0,0.3
2018,135,70 or Older,2,0,2.0,2.0,2.0,15903.05,4408.26,2204.13,0,0.0,0.0
2018,136,0 to 17,39,0,2.2275946275946277,1.436141636141636,1.0622222222222222,435113.04,299476.13,7221.15780952381,22,0.0,0.5641025641025641
2018,136,18 to 29,12,0,2.8866666666666667,2.253333333333333,1.7066666666666666,152140.74,78714.95,7007.4527333333335,9,0.0,0.75
2018,136,30 to 49,27,0,3.2773809523809527,2.0595238095238093,1.569047619047619,467313.01,197781.55,7119.391202380952,15,0.0,0.5555555555555556
2018,136,50 to 69,13,0,3.791666666666667,2.0416666666666665,1.5,232600.23,105066.07,8323.392916666666,2,0.0,0.1538461538461538
2018,136,70 or Older,9,0,3.8333333333333335,1.9166666666666667,1.8333333333333333,158995.48,53387.96,5901.8825,0,0.0,0.0
2018,137,0 to 17,33,0,2.7075,1.45,1.2125,563117.8,215281.65,6446.239825,24,0.0,0.7272727272727273
2018,137,18 to 29,4,0,2.3333333333333335,2.3333333333333335,1.6666666666666667,45463.01,17483.68,4350.905,3,0.0,0.75
2018,137,30 to 49,17,0,1.9571428571428569,1.7833333333333332,1.1857142857142855,199171.46,79610.14,4311.072857142857,4,0.0,0.2352941176470588
2018,137,50 to 69,14,0,2.1547619047619047,1.8154761904761905,1.4047619047619049,148582.07,57453.17,4381.80869047619,5,0.0,0.3571428571428571
2018,137,70 or Older,6,0,3.875,2.5,2.0,106149.93,50655.92999999999,7978.67375,0,0.0,0.0
2018,138,0 to 17,21,0,2.4645833333333336,1.5791666666666666,1.1833333333333331,317385.2,120049.75,5902.155958333333,8,0.0,0.3809523809523809
2018,138,18 to 29,2,0,2.0,1.5,1.0,10933.38,4508.14,2254.07,1,0.0,0.5
2018,138,30 to 49,16,0,3.0761904761904764,1.9547619047619047,1.3857142857142857,198466.99,105849.16,5868.29919047619,8,0.0,0.5
2018,138,50 to 69,7,0,2.2666666666666666,2.1333333333333333,1.8,68616.55,42548.97,5256.110000000001,5,0.0,0.7142857142857143
2018,138,70 or Older,6,0,1.777777777777778,1.9444444444444449,1.9444444444444449,112501.8,45481.82,6933.498333333333,0,0.0,0.0
2018,139,0 to 17,18,0,2.453333333333333,1.2833333333333334,1.0,163693.19,80014.3,5357.1258,15,0.0,0.8333333333333334
2018,139,18 to 29,7,0,3.75,2.25,2.0,178091.9,59649.61,8014.666249999999,6,0.0,0.8571428571428571
2018,139,30 to 49,7,0,1.8666666666666665,2.4,2.3333333333333335,49415.14,19987.5,3111.121333333333,2,0.0,0.2857142857142857
2018,139,50 to 69,11,0,2.5,2.2666666666666666,1.6166666666666667,119490.13,49196.990000000005,4465.9395,5,0.0,0.4545454545454545
2018,139,70 or Older,2,0,2.0,1.0,1.0,13169.7,7004.76,3502.38,0,0.0,0.0
2018,140,0 to 17,82,0,1.760136476426799,1.6359751861042184,1.1311240694789082,739873.49,400061.31,4775.5454313399505,38,0.0,0.4634146341463415
2018,140,18 to 29,8,0,1.611111111111111,1.9444444444444444,1.3333333333333333,86865.35,28353.9,3682.6111111111113,5,0.0,0.625
2018,140,30 to 49,17,0,4.092857142857143,1.8452380952380951,1.4428571428571428,345518.98,127740.87,6825.168214285714,5,0.0,0.2941176470588235
2018,140,50 to 69,24,0,3.183333333333333,1.41,1.2483333333333335,312851.44,117413.75,5300.9324,4,0.0,0.1666666666666666
2018,140,70 or Older,12,0,2.0933333333333333,2.34,2.3733333333333335,154776.91,53436.490000000005,4105.600266666666,0,0.0,0.0
2018,141,0 to 17,46,0,1.6619658119658118,1.5645299145299143,1.0752136752136754,438555.86,234283.27,4987.4905512820515,34,0.0,0.7391304347826086
2018,141,18 to 29,5,0,1.4444444444444444,1.6666666666666667,1.6666666666666667,43300.12,14893.4,3264.648888888889,1,0.0,0.2
2018,141,30 to 49,7,0,2.5,1.875,1.375,101962.97,34435.43,4627.91125,4,0.0,0.5714285714285714
2018,141,50 to 69,9,0,3.0,1.9375,1.4375,247852.14,90730.63,8403.1375,2,0.0,0.2222222222222222
2018,141,70 or Older,4,0,4.833333333333333,2.6666666666666665,2.5,104650.3,32355.160000000003,6921.278333333333,0,0.0,0.0
2018,142,0 to 17,303,0,1.714664062698431,1.4176707349529178,1.0795618475585314,2915846.6399999997,1556287.14,5221.995256457024,216,0.0,0.7128712871287128
2018,142,18 to 29,41,0,2.21989121989122,1.7454108391608392,1.3606740481740482,626469.94,246462.17,5791.376663995727,29,0.0,0.7073170731707317
2018,142,30 to 49,88,0,2.5495041952707855,1.9728070175438597,1.5293478260869566,1387599.33,514168.96,5518.3447402746,52,0.0,0.5909090909090909
2018,142,50 to 69,98,0,2.8471098901098904,2.118721611721612,1.5773589743589744,1742595.25,608111.49,5825.6891678021975,39,0.0,0.3979591836734694
2018,142,70 or Older,39,0,4.3549999999999995,2.433333333333333,2.433333333333333,812136.74,292817.01,7881.312316666667,3,0.0,0.0769230769230769
2018,143,0 to 17,16,0,1.35,1.5583333333333331,1.0916666666666668,129235.73,69989.2,3768.647333333334,14,0.0,0.875
2018,143,18 to 29,3,0,2.25,1.25,1.0,20640.270000000004,9327.93,2902.4,2,0.0,0.6666666666666666
2018,143,30 to 49,6,0,2.5,1.888888888888889,1.6666666666666667,62355.84,31205.53,4892.224999999999,2,0.0,0.3333333333333333
2018,143,50 to 69,11,0,4.566666666666666,1.7833333333333332,1.55,249806.12,90881.51,9489.418583333334,1,0.0,0.0909090909090909
2018,143,70 or Older,1,0,5.0,2.0,2.0,15464.47,6327.44,6327.44,0,0.0,0.0
2018,144,0 to 17,42,0,1.7766666666666666,1.2766666666666666,1.05,282260.32999999996,118948.49,3636.322666666667,17,0.0,0.4047619047619047
2018,144,18 to 29,14,0,8.4,2.1,1.6,618779.11,269200.47,16667.805,6,0.0,0.4285714285714285
2018,144,30 to 49,25,0,4.281587301587302,2.3304761904761904,1.838095238095238,374847.91,171625.11000000002,8018.112765079366,9,0.0,0.36
2018,144,50 to 69,26,0,4.425,2.0166666666666666,1.575,373763.4,145643.46,6190.302583333333,3,0.0,0.1153846153846153
2018,144,70 or Older,9,0,2.25,1.9375,1.9375,86071.91999999998,32574.46,3629.17375,0,0.0,0.0
2018,145,0 to 17,37,0,1.5876436781609196,1.785919540229885,1.0797413793103448,236507.43,96823.73,2792.349985632184,18,0.0,0.4864864864864865
2018,145,18 to 29,13,0,2.1666666666666665,1.4666666666666668,1.3333333333333337,119408.11,49746.03,2993.1223333333332,10,0.0,0.7692307692307693
2018,145,30 to 49,15,0,3.2,1.7,1.5333333333333334,197662.46,74406.4,4692.982666666667,6,0.0,0.4
2018,145,50 to 69,23,0,3.4385714285714286,2.19,1.6257142857142857,345472.38,154483.73,6411.967457142857,2,0.0,0.0869565217391304
2018,145,70 or Older,11,0,2.333333333333333,1.7166666666666668,1.85,109502.65,42738.76,4132.2986666666675,0,0.0,0.0
2018,146,0 to 17,304,0,2.0108377486883797,1.35863481117864,1.1029374448080618,3186974.24,1304401.45,4478.198032572984,259,0.0,0.8519736842105263
2018,146,18 to 29,56,0,2.094920634920635,1.74984126984127,1.443809523809524,668072.86,267524.29000000004,4703.712923809524,36,0.0,0.6428571428571429
2018,146,30 to 49,104,0,3.236658008658009,2.062060606060606,1.6442251082251085,1625065.05,715835.13,6503.6511395671,70,0.0,0.6730769230769231
